member	region
mootland_occupation_decision_region_handover_wh2_main_deadwood_nagrar	wh2_main_deadwood_nagrar
mootland_occupation_decision_region_handover_wh2_main_deadwood_shagrath	wh2_main_deadwood_shagrath
mootland_occupation_decision_region_handover_wh2_main_deadwood_the_frozen_city	wh2_main_deadwood_the_frozen_city
mootland_occupation_decision_region_handover_wh2_main_devils_backbone_lahmia	wh2_main_devils_backbone_lahmia
mootland_occupation_decision_region_handover_wh2_main_devils_backbone_lybaras	wh2_main_devils_backbone_lybaras
mootland_occupation_decision_region_handover_wh2_main_devils_backbone_mahrak	wh2_main_devils_backbone_mahrak
mootland_occupation_decision_region_handover_wh2_main_doom_glades_hag_hall	wh2_main_doom_glades_hag_hall
mootland_occupation_decision_region_handover_wh2_main_doom_glades_ice_rock_gorge	wh2_main_doom_glades_ice_rock_gorge
mootland_occupation_decision_region_handover_wh2_main_doom_glades_temple_of_addaioth	wh2_main_doom_glades_temple_of_addaioth
mootland_occupation_decision_region_handover_wh2_main_doom_glades_vauls_anvil	wh2_main_doom_glades_vauls_anvil
mootland_occupation_decision_region_handover_wh2_main_eataine_angerrial	wh2_main_eataine_angerrial
mootland_occupation_decision_region_handover_wh2_main_eataine_lothern	wh2_main_eataine_lothern
mootland_occupation_decision_region_handover_wh2_main_eataine_shrine_of_asuryan	wh2_main_eataine_shrine_of_asuryan
mootland_occupation_decision_region_handover_wh2_main_eataine_tower_of_lysean	wh2_main_eataine_tower_of_lysean
mootland_occupation_decision_region_handover_wh2_main_ellyrion_tor_elyr	wh2_main_ellyrion_tor_elyr
mootland_occupation_decision_region_handover_wh2_main_ellyrion_whitefire_tor	wh2_main_ellyrion_whitefire_tor
mootland_occupation_decision_region_handover_wh2_main_great_desert_of_araby_bel_aliad	wh2_main_great_desert_of_araby_bel_aliad
mootland_occupation_decision_region_handover_wh2_main_great_desert_of_araby_black_tower_of_arkhan	wh2_main_great_desert_of_araby_black_tower_of_arkhan
mootland_occupation_decision_region_handover_wh2_main_great_desert_of_araby_el-kalabad	wh2_main_great_desert_of_araby_el-kalabad
mootland_occupation_decision_region_handover_wh2_main_great_desert_of_araby_pools_of_despair	wh2_main_great_desert_of_araby_pools_of_despair
mootland_occupation_decision_region_handover_wh2_main_great_mortis_delta_black_pyramid_of_nagash	wh2_main_great_mortis_delta_black_pyramid_of_nagash
mootland_occupation_decision_region_handover_wh2_main_headhunters_jungle_chupayotl	wh2_main_headhunters_jungle_chupayotl
mootland_occupation_decision_region_handover_wh2_main_headhunters_jungle_mangrove_coast	wh2_main_headhunters_jungle_mangrove_coast
mootland_occupation_decision_region_handover_wh2_main_headhunters_jungle_marks_of_the_old_ones	wh2_main_headhunters_jungle_marks_of_the_old_ones
mootland_occupation_decision_region_handover_wh2_main_headhunters_jungle_oyxl	wh2_main_headhunters_jungle_oyxl
mootland_occupation_decision_region_handover_wh2_main_heart_of_the_jungle_oreons_camp	wh2_main_heart_of_the_jungle_oreons_camp
mootland_occupation_decision_region_handover_wh2_main_hell_pit_hell_pit	wh2_main_hell_pit_hell_pit
mootland_occupation_decision_region_handover_wh2_main_huahuan_desert_chamber_of_visions	wh2_main_huahuan_desert_chamber_of_visions
mootland_occupation_decision_region_handover_wh2_main_huahuan_desert_sentinels_of_xeti	wh2_main_huahuan_desert_sentinels_of_xeti
mootland_occupation_decision_region_handover_wh2_main_huahuan_desert_the_golden_colossus	wh2_main_huahuan_desert_the_golden_colossus
mootland_occupation_decision_region_handover_wh2_main_iron_mountains_altar_of_ultimate_darkness	wh2_main_iron_mountains_altar_of_ultimate_darkness
mootland_occupation_decision_region_handover_wh2_main_iron_mountains_har_kaldra	wh2_main_iron_mountains_har_kaldra
mootland_occupation_decision_region_handover_wh2_main_iron_mountains_naggarond	wh2_main_iron_mountains_naggarond
mootland_occupation_decision_region_handover_wh2_main_iron_mountains_rackdo_gorge	wh2_main_iron_mountains_rackdo_gorge
mootland_occupation_decision_region_handover_wh2_main_ironfrost_glacier_dagraks_end	wh2_main_ironfrost_glacier_dagraks_end
mootland_occupation_decision_region_handover_wh2_main_ironfrost_glacier_ironfrost	wh2_main_ironfrost_glacier_ironfrost
mootland_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_fallen_gates	wh2_main_isthmus_of_lustria_fallen_gates
mootland_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_hexoatl	wh2_main_isthmus_of_lustria_hexoatl
mootland_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_skeggi	wh2_main_isthmus_of_lustria_skeggi
mootland_occupation_decision_region_handover_wh2_main_isthmus_of_lustria_ziggurat_of_dawn	wh2_main_isthmus_of_lustria_ziggurat_of_dawn
mootland_occupation_decision_region_handover_wh2_main_jungles_of_green_mist_pillars_of_unseen_constellations	wh2_main_jungles_of_green_mist_pillars_of_unseen_constellations
mootland_occupation_decision_region_handover_wh2_main_jungles_of_green_mists_spektazuma	wh2_main_jungles_of_green_mists_spektazuma
mootland_occupation_decision_region_handover_wh2_main_jungles_of_green_mists_wellsprings_of_eternity	wh2_main_jungles_of_green_mists_wellsprings_of_eternity
mootland_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_serpent_coast	wh2_main_kingdom_of_beasts_serpent_coast
mootland_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_temple_of_skulls	wh2_main_kingdom_of_beasts_temple_of_skulls
mootland_occupation_decision_region_handover_wh2_main_kingdom_of_beasts_the_cursed_jungle	wh2_main_kingdom_of_beasts_the_cursed_jungle
mootland_occupation_decision_region_handover_wh2_main_land_of_assassins_lashiek	wh2_main_land_of_assassins_lashiek
mootland_occupation_decision_region_handover_wh2_main_land_of_assassins_palace_of_the_wizard_caliph	wh2_main_land_of_assassins_palace_of_the_wizard_caliph
mootland_occupation_decision_region_handover_wh2_main_land_of_assassins_sorcerers_islands	wh2_main_land_of_assassins_sorcerers_islands
mootland_occupation_decision_region_handover_wh2_main_land_of_the_dead_khemri	wh2_main_land_of_the_dead_khemri
mootland_occupation_decision_region_handover_wh2_main_land_of_the_dead_pyramid_of_nagash	wh2_main_land_of_the_dead_pyramid_of_nagash
mootland_occupation_decision_region_handover_wh2_main_land_of_the_dead_zandri	wh2_main_land_of_the_dead_zandri
mootland_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_plain_of_tuskers	wh2_main_land_of_the_dervishes_plain_of_tuskers
mootland_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_sudenburg	wh2_main_land_of_the_dervishes_sudenburg
mootland_occupation_decision_region_handover_wh2_main_laurelorn_forest_laurelorn_forest	wh2_main_laurelorn_forest_laurelorn_forest
mootland_occupation_decision_region_handover_wh2_main_misty_hills_the_black_pit	wh2_main_misty_hills_the_black_pit
mootland_occupation_decision_region_handover_wh2_main_misty_hills_wreckers_point	wh2_main_misty_hills_wreckers_point
mootland_occupation_decision_region_handover_wh2_main_nagarythe_shrine_of_khaine	wh2_main_nagarythe_shrine_of_khaine
mootland_occupation_decision_region_handover_wh2_main_nagarythe_tor_anlec	wh2_main_nagarythe_tor_anlec
mootland_occupation_decision_region_handover_wh2_main_nagarythe_tor_dranil	wh2_main_nagarythe_tor_dranil
mootland_occupation_decision_region_handover_wh2_main_northern_great_jungle_chaqua	wh2_main_northern_great_jungle_chaqua
mootland_occupation_decision_region_handover_wh2_main_northern_great_jungle_temple_of_tlencan	wh2_main_northern_great_jungle_temple_of_tlencan
mootland_occupation_decision_region_handover_wh2_main_northern_great_jungle_xahutec	wh2_main_northern_great_jungle_xahutec
mootland_occupation_decision_region_handover_wh2_main_northern_great_jungle_xlanhuapec	wh2_main_northern_great_jungle_xlanhuapec
mootland_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_macu_peaks	wh2_main_northern_jungle_of_pahualaxa_macu_peaks
mootland_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_port_reaver	wh2_main_northern_jungle_of_pahualaxa_port_reaver
mootland_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_shrine_of_sotek	wh2_main_northern_jungle_of_pahualaxa_shrine_of_sotek
mootland_occupation_decision_region_handover_wh2_main_northern_jungle_of_pahualaxa_swamp_town	wh2_main_northern_jungle_of_pahualaxa_swamp_town
mootland_occupation_decision_region_handover_wh2_main_obsidian_peaks_circle_of_destruction	wh2_main_obsidian_peaks_circle_of_destruction
mootland_occupation_decision_region_handover_wh2_main_obsidian_peaks_clar_karond	wh2_main_obsidian_peaks_clar_karond
mootland_occupation_decision_region_handover_wh2_main_obsidian_peaks_storag_kor	wh2_main_obsidian_peaks_storag_kor
mootland_occupation_decision_region_handover_wh2_main_obsidian_peaks_venom_glade	wh2_main_obsidian_peaks_venom_glade
mootland_occupation_decision_region_handover_wh2_main_saphery_port_elistor	wh2_main_saphery_port_elistor
mootland_occupation_decision_region_handover_wh2_main_saphery_tor_finu	wh2_main_saphery_tor_finu
mootland_occupation_decision_region_handover_wh2_main_saphery_tower_of_hoeth	wh2_main_saphery_tower_of_hoeth
mootland_occupation_decision_region_handover_wh2_main_sartosa_sartosa	wh2_main_sartosa_sartosa
mootland_occupation_decision_region_handover_wh2_main_sea_bay_of_corsairs	wh2_main_sea_bay_of_corsairs
mootland_occupation_decision_region_handover_wh2_main_sea_eastern_straits_of_the_great_ocean	wh2_main_sea_eastern_straits_of_the_great_ocean
mootland_occupation_decision_region_handover_wh2_main_sea_gulf_of_lustria	wh2_main_sea_gulf_of_lustria
mootland_occupation_decision_region_handover_wh2_main_sea_gulf_of_medes	wh2_main_sea_gulf_of_medes
mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_chill	wh2_main_sea_sea_of_chill
mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_dreams	wh2_main_sea_sea_of_dreams
mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_dusk	wh2_main_sea_sea_of_dusk
mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_malice	wh2_main_sea_sea_of_malice
mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_serpents	wh2_main_sea_sea_of_serpents
mootland_occupation_decision_region_handover_wh2_main_sea_shark_straits	wh2_main_sea_shark_straits
mootland_occupation_decision_region_handover_wh2_main_sea_shifting_isles	wh2_main_sea_shifting_isles
mootland_occupation_decision_region_handover_wh2_main_sea_straits_of_fear	wh2_main_sea_straits_of_fear
mootland_occupation_decision_region_handover_wh2_main_sea_sunken_lands	wh2_main_sea_sunken_lands
mootland_occupation_decision_region_handover_wh2_main_sea_tarantula_coast	wh2_main_sea_tarantula_coast
mootland_occupation_decision_region_handover_wh2_main_sea_the_bleak_coast	wh2_main_sea_the_bleak_coast
mootland_occupation_decision_region_handover_wh2_main_sea_the_dragon_spine	wh2_main_sea_the_dragon_spine
mootland_occupation_decision_region_handover_wh2_main_sea_the_far_sea	wh2_main_sea_the_far_sea
mootland_occupation_decision_region_handover_wh2_main_sea_the_forbidding_coast	wh2_main_sea_the_forbidding_coast
mootland_occupation_decision_region_handover_wh2_main_sea_the_galleons_graveyard	wh2_main_sea_the_galleons_graveyard
mootland_occupation_decision_region_handover_wh2_main_sea_the_isles	wh2_main_sea_the_isles
mootland_occupation_decision_region_handover_wh2_main_sea_the_vampire_coast	wh2_main_sea_the_vampire_coast
mootland_occupation_decision_region_handover_wh2_main_sea_volcanic_islands	wh2_main_sea_volcanic_islands
mootland_occupation_decision_region_handover_wh2_main_shifting_sands_antoch	wh2_main_shifting_sands_antoch
mootland_occupation_decision_region_handover_wh2_main_shifting_sands_bhagar	wh2_main_shifting_sands_bhagar
mootland_occupation_decision_region_handover_wh2_main_shifting_sands_ka-sabar	wh2_main_shifting_sands_ka-sabar
mootland_occupation_decision_region_handover_wh2_main_skavenblight_skavenblight	wh2_main_skavenblight_skavenblight
mootland_occupation_decision_region_handover_wh2_main_solland_pfeildorf	wh2_main_solland_pfeildorf
mootland_occupation_decision_region_handover_wh2_main_solland_steingart	wh2_main_solland_steingart
mootland_occupation_decision_region_handover_wh2_main_southern_great_jungle_axlotl	wh2_main_southern_great_jungle_axlotl
mootland_occupation_decision_region_handover_wh2_main_southern_great_jungle_itza	wh2_main_southern_great_jungle_itza
mootland_occupation_decision_region_handover_wh2_main_southern_great_jungle_subatuun	wh2_main_southern_great_jungle_subatuun
mootland_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_floating_pyramid	wh2_main_southern_jungle_of_pahualaxa_floating_pyramid
mootland_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_monument_of_the_moon	wh2_main_southern_jungle_of_pahualaxa_monument_of_the_moon
mootland_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_pahuax	wh2_main_southern_jungle_of_pahualaxa_pahuax
mootland_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_the_high_sentinel	wh2_main_southern_jungle_of_pahualaxa_the_high_sentinel
mootland_occupation_decision_region_handover_wh2_main_southlands_jungle_golden_tower_of_the_gods	wh2_main_southlands_jungle_golden_tower_of_the_gods
mootland_occupation_decision_region_handover_wh2_main_southlands_jungle_teotiqua	wh2_main_southlands_jungle_teotiqua
mootland_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_karak_zorn	wh2_main_southlands_worlds_edge_mountains_karak_zorn
mootland_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_lost_plateau	wh2_main_southlands_worlds_edge_mountains_lost_plateau
mootland_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_mount_arachnos	wh2_main_southlands_worlds_edge_mountains_mount_arachnos
mootland_occupation_decision_region_handover_wh2_main_spine_of_sotek_hualotal	wh2_main_spine_of_sotek_hualotal
mootland_occupation_decision_region_handover_wh2_main_spine_of_sotek_mine_of_the_bearded_skulls	wh2_main_spine_of_sotek_mine_of_the_bearded_skulls
mootland_occupation_decision_region_handover_wh2_main_spine_of_sotek_monument_of_izzatal	wh2_main_spine_of_sotek_monument_of_izzatal
mootland_occupation_decision_region_handover_wh2_main_the_black_coast_arnheim	wh2_main_the_black_coast_arnheim
mootland_occupation_decision_region_handover_wh2_main_the_black_coast_bleak_hold_fortress	wh2_main_the_black_coast_bleak_hold_fortress
mootland_occupation_decision_region_handover_wh2_main_the_black_flood_cragroth_deep	wh2_main_the_black_flood_cragroth_deep
mootland_occupation_decision_region_handover_wh2_main_the_black_flood_hag_graef	wh2_main_the_black_flood_hag_graef
mootland_occupation_decision_region_handover_wh2_main_the_black_flood_shroktak_mount	wh2_main_the_black_flood_shroktak_mount
mootland_occupation_decision_region_handover_wh2_main_the_black_flood_temple_of_khaine	wh2_main_the_black_flood_temple_of_khaine
mootland_occupation_decision_region_handover_wh2_main_the_broken_land_blacklight_tower	wh2_main_the_broken_land_blacklight_tower
mootland_occupation_decision_region_handover_wh2_main_the_broken_land_karond_kar	wh2_main_the_broken_land_karond_kar
mootland_occupation_decision_region_handover_wh2_main_the_broken_land_slavers_point	wh2_main_the_broken_land_slavers_point
mootland_occupation_decision_region_handover_wh2_main_the_chill_road_ashrak	wh2_main_the_chill_road_ashrak
mootland_occupation_decision_region_handover_wh2_main_the_chill_road_ghrond	wh2_main_the_chill_road_ghrond
mootland_occupation_decision_region_handover_wh2_main_the_chill_road_the_great_arena	wh2_main_the_chill_road_the_great_arena
mootland_occupation_decision_region_handover_wh2_main_the_clawed_coast_hoteks_column	wh2_main_the_clawed_coast_hoteks_column
mootland_occupation_decision_region_handover_wh2_main_the_clawed_coast_the_monoliths	wh2_main_the_clawed_coast_the_monoliths
mootland_occupation_decision_region_handover_wh2_main_the_clawed_coast_the_twisted_glade	wh2_main_the_clawed_coast_the_twisted_glade
mootland_occupation_decision_region_handover_wh2_main_the_creeping_jungle_temple_of_kara	wh2_main_the_creeping_jungle_temple_of_kara
mootland_occupation_decision_region_handover_wh2_main_the_creeping_jungle_tlanxla	wh2_main_the_creeping_jungle_tlanxla
mootland_occupation_decision_region_handover_wh2_main_the_creeping_jungle_tlaxtlan	wh2_main_the_creeping_jungle_tlaxtlan
mootland_occupation_decision_region_handover_wh2_main_the_galleons_graveyard	wh2_main_the_galleons_graveyard
mootland_occupation_decision_region_handover_wh2_main_the_road_of_skulls_har_ganeth	wh2_main_the_road_of_skulls_har_ganeth
mootland_occupation_decision_region_handover_wh2_main_the_road_of_skulls_kauark	wh2_main_the_road_of_skulls_kauark
mootland_occupation_decision_region_handover_wh2_main_the_road_of_skulls_spite_reach	wh2_main_the_road_of_skulls_spite_reach
mootland_occupation_decision_region_handover_wh2_main_the_road_of_skulls_the_black_pillar	wh2_main_the_road_of_skulls_the_black_pillar
mootland_occupation_decision_region_handover_wh2_main_tiranoc_tor_anroc	wh2_main_tiranoc_tor_anroc
mootland_occupation_decision_region_handover_wh2_main_tiranoc_whitepeak	wh2_main_tiranoc_whitepeak
mootland_occupation_decision_region_handover_wh2_main_titan_peaks_ancient_city_of_quintex	wh2_main_titan_peaks_ancient_city_of_quintex
mootland_occupation_decision_region_handover_wh2_main_titan_peaks_ironspike	wh2_main_titan_peaks_ironspike
mootland_occupation_decision_region_handover_wh2_main_titan_peaks_ssildra_tor	wh2_main_titan_peaks_ssildra_tor
mootland_occupation_decision_region_handover_wh2_main_titan_peaks_the_moon_shard	wh2_main_titan_peaks_the_moon_shard
mootland_occupation_decision_region_handover_wh2_main_vampire_coast_pox_marsh	wh2_main_vampire_coast_pox_marsh
mootland_occupation_decision_region_handover_wh2_main_vampire_coast_the_awakening	wh2_main_vampire_coast_the_awakening
mootland_occupation_decision_region_handover_wh2_main_vampire_coast_the_blood_swamps	wh2_main_vampire_coast_the_blood_swamps
mootland_occupation_decision_region_handover_wh2_main_volcanic_islands_fuming_serpent	wh2_main_volcanic_islands_fuming_serpent
mootland_occupation_decision_region_handover_wh2_main_volcanic_islands_the_star_tower	wh2_main_volcanic_islands_the_star_tower
mootland_occupation_decision_region_handover_wh2_main_western_jungles_cuexotl	wh2_main_western_jungles_cuexotl
mootland_occupation_decision_region_handover_wh2_main_western_jungles_tlaqua	wh2_main_western_jungles_tlaqua
mootland_occupation_decision_region_handover_wh2_main_yvresse_elessaeli	wh2_main_yvresse_elessaeli
mootland_occupation_decision_region_handover_wh2_main_yvresse_tor_yvresse	wh2_main_yvresse_tor_yvresse
mootland_occupation_decision_region_handover_wh_main_athel_loren_crag_halls	wh_main_athel_loren_crag_halls
mootland_occupation_decision_region_handover_wh_main_athel_loren_vauls_anvil	wh_main_athel_loren_vauls_anvil
mootland_occupation_decision_region_handover_wh_main_athel_loren_waterfall_palace	wh_main_athel_loren_waterfall_palace
mootland_occupation_decision_region_handover_wh_main_athel_loren_yn_edryl_korian	wh_main_athel_loren_yn_edryl_korian
mootland_occupation_decision_region_handover_wh_main_averland_averheim	wh_main_averland_averheim
mootland_occupation_decision_region_handover_wh_main_averland_grenzstadt	wh_main_averland_grenzstadt
mootland_occupation_decision_region_handover_wh_main_bastonne_et_montfort_castle_bastonne	wh_main_bastonne_et_montfort_castle_bastonne
mootland_occupation_decision_region_handover_wh_main_bastonne_et_montfort_montfort	wh_main_bastonne_et_montfort_montfort
mootland_occupation_decision_region_handover_wh_main_black_mountains_karak_angazhar	wh_main_black_mountains_karak_angazhar
mootland_occupation_decision_region_handover_wh_main_black_mountains_karak_hirn	wh_main_black_mountains_karak_hirn
mootland_occupation_decision_region_handover_wh_main_black_mountains_mighdal_vongalbarak	wh_main_black_mountains_mighdal_vongalbarak
mootland_occupation_decision_region_handover_wh_main_blightwater_deff_gorge	wh_main_blightwater_deff_gorge
mootland_occupation_decision_region_handover_wh_main_blightwater_karak_azgal	wh_main_blightwater_karak_azgal
mootland_occupation_decision_region_handover_wh_main_blightwater_kradtommen	wh_main_blightwater_kradtommen
mootland_occupation_decision_region_handover_wh_main_blightwater_misty_mountain	wh_main_blightwater_misty_mountain
mootland_occupation_decision_region_handover_wh_main_blood_river_valley_barag_dawazbag	wh_main_blood_river_valley_barag_dawazbag
mootland_occupation_decision_region_handover_wh_main_blood_river_valley_barak_varr	wh_main_blood_river_valley_barak_varr
mootland_occupation_decision_region_handover_wh_main_blood_river_valley_dok_karaz	wh_main_blood_river_valley_dok_karaz
mootland_occupation_decision_region_handover_wh_main_blood_river_valley_varenka_hills	wh_main_blood_river_valley_varenka_hills
mootland_occupation_decision_region_handover_wh_main_bordeleaux_et_aquitaine_aquitaine	wh_main_bordeleaux_et_aquitaine_aquitaine
mootland_occupation_decision_region_handover_wh_main_bordeleaux_et_aquitaine_bordeleaux	wh_main_bordeleaux_et_aquitaine_bordeleaux
mootland_occupation_decision_region_handover_wh_main_carcassone_et_brionne_brionne	wh_main_carcassone_et_brionne_brionne
mootland_occupation_decision_region_handover_wh_main_carcassone_et_brionne_castle_carcassonne	wh_main_carcassone_et_brionne_castle_carcassonne
mootland_occupation_decision_region_handover_wh_main_chaos_wastes	wh_main_chaos_wastes
mootland_occupation_decision_region_handover_wh_main_couronne_et_languille_couronne	wh_main_couronne_et_languille_couronne
mootland_occupation_decision_region_handover_wh_main_couronne_et_languille_languille	wh_main_couronne_et_languille_languille
mootland_occupation_decision_region_handover_wh_main_death_pass_iron_rock	wh_main_death_pass_iron_rock
mootland_occupation_decision_region_handover_wh_main_death_pass_karag_dron	wh_main_death_pass_karag_dron
mootland_occupation_decision_region_handover_wh_main_death_pass_karak_drazh	wh_main_death_pass_karak_drazh
mootland_occupation_decision_region_handover_wh_main_desolation_of_nagash_black_iron_mine	wh_main_desolation_of_nagash_black_iron_mine
mootland_occupation_decision_region_handover_wh_main_desolation_of_nagash_karak_azul	wh_main_desolation_of_nagash_karak_azul
mootland_occupation_decision_region_handover_wh_main_desolation_of_nagash_spitepeak	wh_main_desolation_of_nagash_spitepeak
mootland_occupation_decision_region_handover_wh_main_eastern_badlands_crooked_fang_fort	wh_main_eastern_badlands_crooked_fang_fort
mootland_occupation_decision_region_handover_wh_main_eastern_badlands_dringorackaz	wh_main_eastern_badlands_dringorackaz
mootland_occupation_decision_region_handover_wh_main_eastern_badlands_karak_eight_peaks	wh_main_eastern_badlands_karak_eight_peaks
mootland_occupation_decision_region_handover_wh_main_eastern_badlands_valayas_sorrow	wh_main_eastern_badlands_valayas_sorrow
mootland_occupation_decision_region_handover_wh_main_eastern_border_princes_akendorf	wh_main_eastern_border_princes_akendorf
mootland_occupation_decision_region_handover_wh_main_eastern_border_princes_matorca	wh_main_eastern_border_princes_matorca
mootland_occupation_decision_region_handover_wh_main_eastern_oblast_praag	wh_main_eastern_oblast_praag
mootland_occupation_decision_region_handover_wh_main_eastern_oblast_volksgrad	wh_main_eastern_oblast_volksgrad
mootland_occupation_decision_region_handover_wh_main_eastern_sylvania_castle_drakenhof	wh_main_eastern_sylvania_castle_drakenhof
mootland_occupation_decision_region_handover_wh_main_eastern_sylvania_eschen	wh_main_eastern_sylvania_eschen
mootland_occupation_decision_region_handover_wh_main_eastern_sylvania_waldenhof	wh_main_eastern_sylvania_waldenhof
mootland_occupation_decision_region_handover_wh_main_estalia_bilbali	wh_main_estalia_bilbali
mootland_occupation_decision_region_handover_wh_main_estalia_magritta	wh_main_estalia_magritta
mootland_occupation_decision_region_handover_wh_main_estalia_tobaro	wh_main_estalia_tobaro
mootland_occupation_decision_region_handover_wh_main_forest_of_arden_castle_artois	wh_main_forest_of_arden_castle_artois
mootland_occupation_decision_region_handover_wh_main_forest_of_arden_gisoreux	wh_main_forest_of_arden_gisoreux
mootland_occupation_decision_region_handover_wh_main_gianthome_mountains_khazid_bordkarag	wh_main_gianthome_mountains_khazid_bordkarag
mootland_occupation_decision_region_handover_wh_main_gianthome_mountains_kraka_drak	wh_main_gianthome_mountains_kraka_drak
mootland_occupation_decision_region_handover_wh_main_gianthome_mountains_sjoktraken	wh_main_gianthome_mountains_sjoktraken
mootland_occupation_decision_region_handover_wh_main_goromandy_mountains_baersonlings_camp	wh_main_goromandy_mountains_baersonlings_camp
mootland_occupation_decision_region_handover_wh_main_goromandy_mountains_frozen_landing	wh_main_goromandy_mountains_frozen_landing
mootland_occupation_decision_region_handover_wh_main_helspire_mountains_graeling_moot	wh_main_helspire_mountains_graeling_moot
mootland_occupation_decision_region_handover_wh_main_helspire_mountains_serpent_jetty	wh_main_helspire_mountains_serpent_jetty
mootland_occupation_decision_region_handover_wh_main_helspire_mountains_the_monolith_of_katam	wh_main_helspire_mountains_the_monolith_of_katam
mootland_occupation_decision_region_handover_wh_main_hochland_brass_keep	wh_main_hochland_brass_keep
mootland_occupation_decision_region_handover_wh_main_hochland_hergig	wh_main_hochland_hergig
mootland_occupation_decision_region_handover_wh_main_ice_tooth_mountains_doomkeep	wh_main_ice_tooth_mountains_doomkeep
mootland_occupation_decision_region_handover_wh_main_ice_tooth_mountains_icedrake_fjord	wh_main_ice_tooth_mountains_icedrake_fjord
mootland_occupation_decision_region_handover_wh_main_ice_tooth_mountains_longship_graveyard	wh_main_ice_tooth_mountains_longship_graveyard
mootland_occupation_decision_region_handover_wh_main_lyonesse_lyonesse	wh_main_lyonesse_lyonesse
mootland_occupation_decision_region_handover_wh_main_lyonesse_mousillon	wh_main_lyonesse_mousillon
mootland_occupation_decision_region_handover_wh_main_massif_orcal_massif_orcal	wh_main_massif_orcal_massif_orcal
mootland_occupation_decision_region_handover_wh_main_middenland_carroburg	wh_main_middenland_carroburg
mootland_occupation_decision_region_handover_wh_main_middenland_middenheim	wh_main_middenland_middenheim
mootland_occupation_decision_region_handover_wh_main_middenland_middenstag	wh_main_middenland_middenstag
mootland_occupation_decision_region_handover_wh_main_middenland_weismund	wh_main_middenland_weismund
mootland_occupation_decision_region_handover_wh_main_mountains_of_hel_aeslings_conclave	wh_main_mountains_of_hel_aeslings_conclave
mootland_occupation_decision_region_handover_wh_main_mountains_of_hel_altar_of_spawns	wh_main_mountains_of_hel_altar_of_spawns
mootland_occupation_decision_region_handover_wh_main_mountains_of_hel_winter_pyre	wh_main_mountains_of_hel_winter_pyre
mootland_occupation_decision_region_handover_wh_main_mountains_of_naglfari_naglfari_plain	wh_main_mountains_of_naglfari_naglfari_plain
mootland_occupation_decision_region_handover_wh_main_mountains_of_naglfari_varg_camp	wh_main_mountains_of_naglfari_varg_camp
mootland_occupation_decision_region_handover_wh_main_nordland_dietershafen	wh_main_nordland_dietershafen
mootland_occupation_decision_region_handover_wh_main_nordland_salzenmund	wh_main_nordland_salzenmund
mootland_occupation_decision_region_handover_wh_main_northern_grey_mountains_blackstone_post	wh_main_northern_grey_mountains_blackstone_post
mootland_occupation_decision_region_handover_wh_main_northern_grey_mountains_grung_zint	wh_main_northern_grey_mountains_grung_zint
mootland_occupation_decision_region_handover_wh_main_northern_grey_mountains_karak_ziflin	wh_main_northern_grey_mountains_karak_ziflin
mootland_occupation_decision_region_handover_wh_main_northern_oblast_fort_ostrosk	wh_main_northern_oblast_fort_ostrosk
mootland_occupation_decision_region_handover_wh_main_northern_oblast_fort_straghov	wh_main_northern_oblast_fort_straghov
mootland_occupation_decision_region_handover_wh_main_northern_worlds_edge_mountains_karak_ungor	wh_main_northern_worlds_edge_mountains_karak_ungor
mootland_occupation_decision_region_handover_wh_main_northern_worlds_edge_mountains_khazid_irkulaz	wh_main_northern_worlds_edge_mountains_khazid_irkulaz
mootland_occupation_decision_region_handover_wh_main_ostermark_bechafen	wh_main_ostermark_bechafen
mootland_occupation_decision_region_handover_wh_main_ostermark_essen	wh_main_ostermark_essen
mootland_occupation_decision_region_handover_wh_main_ostermark_mordheim	wh_main_ostermark_mordheim
mootland_occupation_decision_region_handover_wh_main_ostermark_nagenhof	wh_main_ostermark_nagenhof
mootland_occupation_decision_region_handover_wh_main_ostland_castle_von_rauken	wh_main_ostland_castle_von_rauken
mootland_occupation_decision_region_handover_wh_main_ostland_norden	wh_main_ostland_norden
