unit_special_abilities_tables	51
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	spawn_is_transformation	wind_down_stance	use_loop_stance	spawn_is_decoy	only_affect_owned_units	ability_available_ui_event
arb_golden_magus_flaming_scimitar_royal_djinn	-1.0	-1.0	1	0.0	false	0	0	true	45.0		false	true	true	-1.0		false	0.0	false	778354938		ovn_arb_mon_fire_efreet	cast_up_long	0.0	0.0	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	0.0	126.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			false		false	false	false	
arb_golden_magus_skiff_mistral	-1.0	-1.0	-1	40.0	true	-1	0	false	-1.0		false	false	false	0.0		false	0.0	true	778354939				0.0	0.0						0.0					vo_battle_special_ability_generic_response	79.0	79.0				false	false	true	false			false		false	false	false	
arb_golden_magus_skiff_scirocco	-1.0	-1.0	-1	40.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	778354940				0.0	0.0	wh_abilities_generic_direct_damage					0.0					vo_battle_special_ability_generic_response	119.0	119.0				false	false	true	false			false		false	false	false	
arb_sultan_flame_bound_firestorm	27.0	25.0	3	0.0	false	0	0	false	0.0		false	true	true	150.0		false	0.0	false	778354941			cast_up_long	0.0	20.0	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_fire_flame_storm	0.0		vortex	wh_main_spell_fire_flame_storm	fire_long	vo_battle_special_ability_spell_cast_negative	0.0	244.0				false	false	true	false			false		false	false	false	
arb_sultan_flame_bound_fireburst	2.0	90.0	3	0.0	false	0	0	false	0.0		false	false	false	0.0		true	0.0	false	778354942	wh2_dlc15_unit_abilities_arachneruption			0.0	0.0	wh_spell_generic_bombardment					0.0		aoe_bombardment	wh_group_unit	fire_long	vo_battle_special_ability_generic_response	0.0	237.0				false	false	true	false			false		false	false	false	
arb_golden_magus_wrath_djinn_passive	-1.0	-1.0	-1	0.0	true	0	0	true	-1.0		false	false	false	0.0		false	0.0	true	778354943				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	0.0	82.0				false	false	true	false			false		false	false	false	
hlf_glibfoot_adv_continues	-1.0	-1.0	-1	45.0	true	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	674831529				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0					vo_battle_special_ability_generic_response	109.0	53.0				false	false	true	false			false		false	false	false	
hlf_glibfoot_for_the_moot	28.0	105.0	-1	30.0	true	-1	0	false	0.0		true	false	true	100.0		false	1.0	false	978765893			cheer	0.0	0.0	wh_abilities_generic_buff					0.0		augment_morale	wh_pro01_lord_passive_grombrindal_has_no_fear		vo_battle_special_ability_spell_cast_positive	66.0	68.0				false	false	true	false			false		false	false	false	
hlf_glibfoot_hyshia_charged_shot	-1.0	120.0	3	0.0	false	0	0	false	0.0	hlf_glibfoot_hyshia_spell_bolt	false	true	false	250.0		true	2.0	false	987795793			killshot	0.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0		projectile_ap	wh_main_spell_light_shems_burning_gaze		vo_battle_special_ability_spell_cast_negative	0.0	246.0				false	false	true	false			false		false	false	false	
hlf_glibfoot_willowblade_ability	24.0	90.0	-1	0.0	false	0	0	false	0.0		false	true	false	100.0		false	0.0	false	997485645				0.0	0.0	wh_abilities_generic_debuff					0.0			wh_dlc08_abilities_hunter_of_champions		vo_battle_special_ability_spell_cast_negative	81.0	81.0				false	false	true	false			false		false	false	false	
hlf_glibfoot_thief_tactics	29.0	120.0	-1	40.0	true	-1	0	false	0.0		false	false	false	0.0		false	0.0	false	957892347				0.0	0.0	wh_abilities_generic_full_hide					0.0		full_hide	wh_group_lord_ability		vo_battle_special_ability_spell_cast_negative	120.0	120.0				false	false	true	false			false		false	false	false	
hlf_master_chef_regeneration_passive_aura	-1.0	-1.0	-1	40.0	true	-1	0	true	0.0		false	false	false	0.0		false	0.0	true	206258151				0.0	0.0	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
hlf_master_chef_earth_blood	7.0	60.0	3	30.0	true	-1	0	false	0.0		true	false	true	100.0		true	0.0	false	206258002				0.0	0.0	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.0		healing_area	wh_dlc05_spell_life_earth_blood		vo_battle_special_ability_spell_cast_wef_life	0.0	0.0				false	false	true	true			false		false	false	false	
hlf_master_chef_earth_blood_upgraded	14.0	60.0	3	30.0	true	-1	0	false	0.0		true	false	true	100.0		true	0.0	false	206258003				0.0	0.0	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.0		healing_area	wh_dlc05_spell_life_earth_blood_upgraded		vo_battle_special_ability_spell_cast_wef_life	0.0	0.0				false	false	true	true			false		false	false	false	
hlf_master_chef_hot_spices	-1.0	-1.0	-1	25.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	206258004				0.0	0.0						0.0						0.0	80.0				false	false	false	false			false		false	false	false	
hlf_master_chef_flush_soup	-1.0	120.0	1	0.0	true	0	0	false	0.0		false	false	false	0.0		false	0.0	false	226258203	hlf_master_chef_flush_soup			0.0	0.0	wh_abilities_generic_explosion				hlf_master_chef_flush_soup	0.0		aoe_centred_on_self	wh_group_lord_ability		vo_battle_special_ability_generic_response	105.0	50.0				false	false	true	false			false		false	false	false	
cr_unit_abilities_emulation_of_kalagan	26.0	60.0	7	0.0	false	1	0	false	0.0		true	false	false	100.0		false	3.0	false	636363432			mount_cast_up_short	0.0	0.0	wh_abilities_generic_regeneration_no_ring					0.0		healing	wh2_revivification_crystal		vo_battle_special_ability_generic_response	27.0	54.0				false	false	true	false			false		false	false	false	
