campaign_group_member_criteria_factions_tables	0
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_obsidian_peaks_storag_kor
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_obsidian_peaks_venom_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_saphery_port_elistor
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_saphery_tor_finu
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_saphery_tower_of_hoeth
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sartosa_sartosa
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_bay_of_corsairs
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_eastern_straits_of_the_great_ocean
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_gulf_of_lustria
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_gulf_of_medes
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_chill
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_dreams
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_dusk
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_malice
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_sea_of_serpents
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_shark_straits
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_shifting_isles
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_straits_of_fear
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_sunken_lands
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_tarantula_coast
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_the_bleak_coast
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_the_dragon_spine
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_the_far_sea
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_the_forbidding_coast
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_the_galleons_graveyard
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_the_isles
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_the_vampire_coast
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_sea_volcanic_islands
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_shifting_sands_antoch
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_shifting_sands_bhagar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_shifting_sands_ka-sabar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_skavenblight_skavenblight
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_solland_pfeildorf
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_solland_steingart
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_great_jungle_axlotl
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_great_jungle_itza
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_great_jungle_subatuun
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_floating_pyramid
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_monument_of_the_moon
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_pahuax
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southern_jungle_of_pahualaxa_the_high_sentinel
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southlands_jungle_golden_tower_of_the_gods
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southlands_jungle_teotiqua
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_karak_zorn
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_lost_plateau
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_southlands_worlds_edge_mountains_mount_arachnos
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_spine_of_sotek_hualotal
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_spine_of_sotek_mine_of_the_bearded_skulls
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_spine_of_sotek_monument_of_izzatal
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_black_coast_arnheim
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_black_coast_bleak_hold_fortress
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_black_flood_cragroth_deep
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_black_flood_hag_graef
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_black_flood_shroktak_mount
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_black_flood_temple_of_khaine
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_broken_land_blacklight_tower
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_broken_land_karond_kar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_broken_land_slavers_point
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_chill_road_ashrak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_chill_road_ghrond
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_chill_road_the_great_arena
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_clawed_coast_hoteks_column
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_clawed_coast_the_monoliths
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_clawed_coast_the_twisted_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_creeping_jungle_temple_of_kara
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_creeping_jungle_tlanxla
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_creeping_jungle_tlaxtlan
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_galleons_graveyard
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_road_of_skulls_har_ganeth
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_road_of_skulls_kauark
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_road_of_skulls_spite_reach
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_road_of_skulls_the_black_pillar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_tiranoc_tor_anroc
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_tiranoc_whitepeak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_titan_peaks_ancient_city_of_quintex
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_titan_peaks_ironspike
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_titan_peaks_ssildra_tor
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_titan_peaks_the_moon_shard
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_vampire_coast_pox_marsh
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_vampire_coast_the_awakening
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_vampire_coast_the_blood_swamps
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_volcanic_islands_fuming_serpent
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_volcanic_islands_the_star_tower
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_western_jungles_cuexotl
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_western_jungles_tlaqua
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_yvresse_elessaeli
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_yvresse_tor_yvresse
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_athel_loren_crag_halls
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_athel_loren_vauls_anvil
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_athel_loren_waterfall_palace
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_athel_loren_yn_edryl_korian
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_averland_averheim
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_averland_grenzstadt
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_bastonne_et_montfort_castle_bastonne
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_bastonne_et_montfort_montfort
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_black_mountains_karak_angazhar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_black_mountains_karak_hirn
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_black_mountains_mighdal_vongalbarak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_blightwater_deff_gorge
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_blightwater_karak_azgal
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_blightwater_kradtommen
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_blightwater_misty_mountain
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_blood_river_valley_barag_dawazbag
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_blood_river_valley_barak_varr
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_blood_river_valley_dok_karaz
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_blood_river_valley_varenka_hills
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_bordeleaux_et_aquitaine_aquitaine
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_bordeleaux_et_aquitaine_bordeleaux
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_carcassone_et_brionne_brionne
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_carcassone_et_brionne_castle_carcassonne
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_chaos_wastes
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_couronne_et_languille_couronne
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_couronne_et_languille_languille
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_death_pass_iron_rock
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_death_pass_karag_dron
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_death_pass_karak_drazh
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_desolation_of_nagash_black_iron_mine
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_desolation_of_nagash_karak_azul
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_desolation_of_nagash_spitepeak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_badlands_crooked_fang_fort
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_badlands_dringorackaz
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_badlands_karak_eight_peaks
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_badlands_valayas_sorrow
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_border_princes_akendorf
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_border_princes_matorca
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_oblast_praag
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_oblast_volksgrad
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_sylvania_castle_drakenhof
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_sylvania_eschen
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_eastern_sylvania_waldenhof
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_estalia_bilbali
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_estalia_magritta
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_estalia_tobaro
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_forest_of_arden_castle_artois
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_forest_of_arden_gisoreux
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_gianthome_mountains_khazid_bordkarag
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_gianthome_mountains_kraka_drak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_gianthome_mountains_sjoktraken
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_goromandy_mountains_baersonlings_camp
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_goromandy_mountains_frozen_landing
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_helspire_mountains_graeling_moot
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_helspire_mountains_serpent_jetty
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_helspire_mountains_the_monolith_of_katam
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_hochland_brass_keep
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_hochland_hergig
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ice_tooth_mountains_doomkeep
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ice_tooth_mountains_icedrake_fjord
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ice_tooth_mountains_longship_graveyard
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_lyonesse_lyonesse
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_lyonesse_mousillon
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_massif_orcal_massif_orcal
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_middenland_carroburg
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_middenland_middenheim
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_middenland_middenstag
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_middenland_weismund
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_mountains_of_hel_aeslings_conclave
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_mountains_of_hel_altar_of_spawns
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_mountains_of_hel_winter_pyre
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_mountains_of_naglfari_naglfari_plain
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_mountains_of_naglfari_varg_camp
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_nordland_dietershafen
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_nordland_salzenmund
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_northern_grey_mountains_blackstone_post
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_northern_grey_mountains_grung_zint
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_northern_grey_mountains_karak_ziflin
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_northern_oblast_fort_ostrosk
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_northern_oblast_fort_straghov
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_northern_worlds_edge_mountains_karak_ungor
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_northern_worlds_edge_mountains_khazid_irkulaz
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ostermark_bechafen
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ostermark_essen
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ostermark_mordheim
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ostermark_nagenhof
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ostland_castle_von_rauken
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ostland_norden
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_ostland_wolfenburg
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_parravon_et_quenelles_parravon
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_parravon_et_quenelles_quenelles
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_peak_pass_gnashraks_lair
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_peak_pass_karak_kadrin
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_reikland_altdorf
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_reikland_eilhart
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_reikland_grunburg
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_reikland_helmgart
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_rib_peaks_grom_peak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_rib_peaks_mount_gunbad
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_riv_reik
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_riv_talabec
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_gulf_of_kislev
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_kraken_sea
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_lake
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_middle_sea
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_sea_of_chaos
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_sea_of_claws
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_southern_straits_of_the_great_ocean
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_the_black_gulf
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_the_frozen_sea
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_the_great_ocean
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_the_pirate_coast
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_tilean_sea
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_unknown_seas
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_sea_western_straits_of_the_great_ocean
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_badlands_agrul_migdhal
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_badlands_galbaraz
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_badlands_gor_gazan
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_badlands_gronti_mingol
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_grey_mountains_grimhold
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_grey_mountains_karak_azgaraz
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_grey_mountains_karak_norn
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_oblast_fort_jakova
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_oblast_kislev
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_southern_oblast_zavastra
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_stirland_flensburg
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_stirland_niedling
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_stirland_the_moot
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_stirland_wurtbad
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_talabecland_kappelburg
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_talabecland_kemperbad
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_talabecland_krugenheim
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_talabecland_talabheim
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_silver_road_karaz_a_karak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_silver_road_mount_squighorn
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_silver_road_the_pillars_of_grungni
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_vaults_karak_bhufdar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_vaults_karak_izor
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_vaults_zarakzil
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_wasteland_aarnau
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_wasteland_gorssel
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_the_wasteland_marienburg
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_tilea_luccini
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_tilea_miragliano
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_troll_country_erengrad
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_troll_country_zoishenk
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_trollheim_mountains_bay_of_blades
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_trollheim_mountains_sarl_encampment
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_trollheim_mountains_the_tower_of_khrakk
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_unknown_terrain
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_vanaheim_mountains_bjornlings_gathering
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_vanaheim_mountains_pack_ice_bay
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_vanaheim_mountains_troll_fjord
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_badlands_bitterstone_mine
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_badlands_dragonhorn_mines
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_badlands_ekrund
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_badlands_stonemine_tower
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_border_princes_myrmidens
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_border_princes_zvorak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_sylvania_castle_templehof
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_sylvania_fort_oberstyre
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_western_sylvania_schwartzhafen
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_wissenland_nuln
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_wissenland_pfeildorf
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_wissenland_wissenburg
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_zhufbar_karag_dromar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_zhufbar_oakenhammer
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh_main_zhufbar_zhufbar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_dragon_isles_dragon_fang_mount
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_dragon_isles_dread_rock
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_dragon_isles_shattered_stone_isle
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_gnoblar_country_flayed_rock
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_gnoblar_country_haunted_forest
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_gnoblar_country_pigbarter
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_broken_teeth_desolation_of_nagash
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_broken_teeth_nagashizar
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_plain_of_bones_ash_ridge_mountains
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_plain_of_bones_darkhold
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_plain_of_bones_the_fortress_of_vorag
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_wolf_lands_crookback_mountain
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_wolf_lands_mount_greyhag
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_the_wolf_lands_mount_silverspear
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_worlds_edge_mountains_karak_raziak
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_marshes_of_madness_floating_village
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_marshes_of_madness_morgheim
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_badlands_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_badlands_glade
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_lustria_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_lustria_glade
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_naggaroth_glade
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_naggaroth_glade
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_northern_dark_lands_karak_vlag
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_dark_lands_karak_vlag
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_northern_dark_lands_seep_gore
wh2_main_emp_the_moot	mootland_occupation_decision_region_handover_wh2_main_northern_dark_lands_seep_gore
wh2_main_emp_grudgebringers	grudgebringer_occupation_decision_region_handover_wh2_main_northern_dark_lands_silver_pinnacle
